FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint
1.264312839627945440e-01,-2.752734773264902124e-01,-1.820023939677214209e+00,-1.263355877336276856e-01,-2.752767791168097000e-01,-1.820049559165885844e+00,2.382997039849592269e-01,2.112685579836182104e+00,-1.813631006714339522e+00,-2.381904010159825724e-01,2.112805918714308895e+00,-1.813614943234646448e+00
1.310693567995257491e-01,-2.598426692851680819e-01,-1.782994484320466366e+00,-1.309861354838802727e-01,-2.598392447737519761e-01,-1.783021439982355849e+00,2.887484683434883292e-01,1.770047126978797403e+00,-1.840327435655690236e+00,-2.886603790376361944e-01,1.770147309915262257e+00,-1.840321932340573508e+00
1.312777473377076953e-01,-2.177272119275708295e-01,-1.719308788785543607e+00,-1.312126628048405075e-01,-2.177164511500938315e-01,-1.719338983400744647e+00,3.120034269633635282e-01,1.400044695273895856e+00,-1.838439055958944968e+00,-3.119505877073474598e-01,1.400124677495685477e+00,-1.838444641343474295e+00
1.225002793616300489e-01,-1.454213268955528993e-01,-1.618363558743154185e+00,-1.224625504574879536e-01,-1.454055967542299821e-01,-1.618399178907861113e+00,2.931068306414805202e-01,1.025828218084813503e+00,-1.791122478056688783e+00,-2.930995085652869925e-01,1.025888494757313696e+00,-1.791138433265678120e+00
9.963144613378430159e-02,-4.029592339784101446e-02,-1.474530839116919623e+00,-9.962915524024498759e-02,-4.027870723896430361e-02,-1.474573853791708800e+00,2.254427370903857031e-01,6.839207895200721810e-01,-1.687805458495319488e+00,-2.254840711822465871e-01,6.839611685715799583e-01,-1.687829858954354556e+00
5.849520180901914695e-02,9.812927704937229878e-02,-1.303156380624480359e+00,-5.852884305847418783e-02,9.814478917071263464e-02,-1.303207606222759996e+00,1.169188141975359418e-01,4.322740828402581448e-01,-1.543266483557679924e+00,-1.169982034070742027e-01,4.322933505362429041e-01,-1.543296073813648750e+00
-2.777372057191401623e-05,2.670636301998144946e-01,-1.193882516870601096e+00,-2.777201620368332756e-05,2.670741248063955298e-01,-1.193938541994610469e+00,-4.203164659552601401e-05,3.532331959310435199e-01,-1.450009320589922046e+00,-4.203012921694216177e-05,3.532299060406285385e-01,-1.450036976918537945e+00
2.549804936822492114e-06,4.715464346484677383e-01,-1.462963924449749653e+00,2.552027901020883358e-06,4.715466779461070512e-01,-1.463013909137192758e+00,-2.174717536094529502e-05,5.574424226502258106e-01,-1.733813937145458617e+00,-2.174518923922826713e-05,5.574249138708098350e-01,-1.733828067194216338e+00
4.091907256286028764e-05,6.094379256165156633e-01,-1.641541993241756980e+00,4.092193506747553335e-05,6.094290074603299079e-01,-1.641582741360544828e+00,9.228961256520581499e-06,6.923781229453858099e-01,-1.906259778233079905e+00,9.231563692395436331e-06,6.923489556067424777e-01,-1.906260206420696379e+00
4.738595644943488521e-05,7.106240336183405892e-01,-1.765866518240108762e+00,4.738894708908836885e-05,7.106133517946565670e-01,-1.765911786134421124e+00,1.048239450231309087e-05,7.917516751844947409e-01,-2.019415383841915990e+00,1.048511444390719492e-05,7.917176036085383783e-01,-2.019416209078584767e+00
